base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,ebit_per_hr
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.4720335972246708
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.470359313395139
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.4696290178361361
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.46847894144571267
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.4660852492373118
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.465950806224064
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.4656810903000296
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.46542894417416075
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.46345624461267154
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.4632894861278456
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.4632508319294523
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.4630333090108961
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.4629450688092943
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.4621657790826897
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.4620103950917904
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.46195994606936064
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.46190169356628497
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.46170499993124947
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.46150144152657596
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.4605869087485135
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.4600970086856432
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.4599556126707203
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.45927717780968574
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.4582513274956226
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.4580045355364806
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.45494930871445577
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.4521848564952511
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.4510486206830296
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.45014875011631433
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.4497887812927831
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.44948931059007596
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.44818183963864877
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.4463712876551114
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.446198605320006
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.44607946335618526
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.44479128238257243
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.4443741258951663
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.443313583159226
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.4433050552952104
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.44327895737974443
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.4425819771147538
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.4424997968325154
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.44213876421116965
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.4405142670152602
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.43995606598683235
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.43868136829956783
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.4384419233682652
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.4383240721761696
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.4377810680841221
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.436935395299597
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.43677066846914736
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.4360348937929759
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.43553853564996686
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.4350919354593768
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.4343584799215214
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.43322143151587555
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.4324484521720328
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.4302540516353255
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.43015385190623207
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.42985116265518414
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.42973449211361414
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.42946494448826744
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.4287759765115731
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.42801757713088456
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.4278056798720919
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.4267414286109029
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.42569965726947256
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.42549062927591674
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.42452531867409843
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.4231962469477964
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.42270421422377125
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.42247423197035494
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.4217700242660385
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.4214669862196354
Tiramisu,Candy Outer,Cherry Cola,Lemon,Taupe,0.4209657459470762
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.42042799770706024
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.4190870947686828
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.4187701141417428
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.41873425507026746
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.418402819557482
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.41771080163004704
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.417081774365077
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.41667497098112555
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.41456271254535687
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.4139739254029798
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.41281336957176956
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.4127049229759246
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.411678281753011
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.4106502596722983
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.41048524549407733
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.41021645364895215
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.4087061621574115
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.4068079108244479
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.40636746400542867
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.4057938205576379
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.40563659987934547
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.4047577344722116
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.404619693126985
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.4044099305819042
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.4037239985465945
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.40368736502327407
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.4027066349520157
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.40242441052300726
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.40210912672740956
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.4010853182533879
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.40104354514195223
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.40002336360260493
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3988147669003614
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.39830108690186294
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.39816345633075206
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.39746476467060926
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.39684108991804706
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3958309868821113
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.3954807834884139
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3944749339180014
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.3943500026794386
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.39418664927106406
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.39303622225460466
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.3929774212794075
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3929595310824349
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.39295151128730044
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3925360095597376
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3922577046902162
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.390413282621229
Tiramisu,Candy Outer,Cherry Cola,Lemon,Taupe,0.3898253858856806
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.38964656544278403
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.38920368426458446
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.38905633045721816
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.38899302142241193
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.38833483494089294
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3879825069191825
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.38757187015333144
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3873204324809125
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.386648773888527
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3865901530812097
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.38593674243096604
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.38589239258047336
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.3850794028262924
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.38451155378059626
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3844781022367139
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.38429161823808844
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.38320894414726286
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.38292406184125066
Tiramisu,Candy Outer,Cherry Cola,Lemon,Taupe,0.38268474913647615
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.38261464066864675
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3825256279358621
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3818776177239132
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.38180360477533964
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.38021696874295985
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.37994771455791637
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.37916823606180866
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.378893553021176
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.378718424650072
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3784076811771997
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.37766947141287444
Tiramisu,Candy Outer,Cherry Cola,Lemon,Taupe,0.37570031698003986
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3751371566421171
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.37448180312100926
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3727653771418533
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.37231329966636445
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.37228603543959893
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.37189318571593416
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.370931632012109
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3705569773442818
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.37028779636810216
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.36992581865434737
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.36938557807546707
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.3690359034633179
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.36891720140186485
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.36812289813817833
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.36768445692803575
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.367603684139901
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.36721347857850406
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.3668302256484049
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3662200367360073
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.36568232526191485
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.3634322220433901
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3627933705256111
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3626638864272853
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3606538667403018
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3605272009356906
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3602775405146462
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.36025086284401653
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.3596923737472817
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.35923265191368053
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3588990603716257
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.35828364329983164
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.35793580615621334
Tiramisu,Candy Outer,Cherry Cola,Lemon,Taupe,0.35747367207660863
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.3565568806001487
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3565561125197482
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3560177016432019
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.355944682962289
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.355836986128045
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.3556586481009885
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3556406439378091
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.35556562851695495
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.3553161098062164
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.3548171386995902
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3542848928157367
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.35422970733448267
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.3542253597317606
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3541368566558903
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3534779690593265
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3525508085164896
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3520264482020666
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.35189372094677945
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.35159584978916386
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.35136993002081607
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.35119751889486167
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3501054328842619
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3497624814978912
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3497415406025019
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.3490879263961484
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3489655985795675
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.34864915191502427
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3486027545631601
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3485162967937311
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.34822936468466387
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3481741274034335
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3479471258537046
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3478257774383646
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.34708367266469264
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.34675989630914894
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3467339788926548
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.34645039720482984
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.34555233591480583
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3455429655342263
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.34508467913148605
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3450164714435268
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.3444813802901475
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3423915409499178
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.34134248899973274
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.34080738842872577
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3406535897932581
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.3398778829571248
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.3393413804588371
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.338471455923799
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.33846719075210857
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3383439242709333
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.3373640373093425
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3371535238108138
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.33694955617017347
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.33639690421983826
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.33591975087232334
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.33590103682891836
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3343464296467904
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.33415239121688284
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3340662075585711
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3334759579130149
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.3334733793920995
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.33335933305916093
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.3333382202721354
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.33299279752874555
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3328010774096639
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.3326465163217553
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.33248165007182995
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.3323101368157722
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.3322806566606927
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3321286957748058
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.3319568731091477
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.33109760911371255
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.33061305112316636
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3304998238190719
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.33048846228916023
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.330310883580504
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.3302878803197744
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.330077981133919
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.329576631098905
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3286777754779561
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.32782248636123906
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.32725273158114404
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3266991232481217
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3266615130682271
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.32639197608237763
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.326218789465542
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3252728430318842
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3249663272270798
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3248307047288495
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3247834829461822
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.32435565581500403
Tiramisu,Jelly Filled,Dill Pickle,Toffee,Slate,0.32424784962484604
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.324142444680371
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3238188725725972
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3230314296139612
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.322473317971539
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3220982363945617
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.3213364238006479
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.3202930331325981
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.3202497074847748
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.3199576349315338
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.31972079098615647
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.31961077120866216
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.319245264371745
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.3191409009250468
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.3191187900915615
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.31905872514962036
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3189778161442813
Tiramisu,Chocolate Outer,Dill Pickle,Tutti Frutti,Opal,0.31870819058399186
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.31861961949200257
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.31786385772016873
Tiramisu,Candy Outer,Chocolate Mint,Cucumber,Burgundy,0.317580103387179
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.31754386549952923
Tiramisu,Candy Outer,Cherry Cola,Lemon,Taupe,0.31743545830440006
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.3170823906994136
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3169848239385099
Tiramisu,Candy Outer,Cherry Cola,Lemon,Taupe,0.31645754066240495
Tiramisu,Chocolate Outer,Fruit Punch,Dill Pickle,Olive,0.31607081899435857
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.31602641982115265
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.31599390697660706
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.31571419847281534
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.315578945030161
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.31542496087684296
Tiramisu,Candy Outer,Birch Beer,Mojito,Opal,0.3152134189861344
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.31471327651608694
Tiramisu,Jelly Filled,Birch Beer,Hazelnut,Slate,0.3146171405149149
Tiramisu,Candy Outer,Butter Pecan,Mango,Tiffany,0.3145206442745247
Tiramisu,Candy Outer,Cherry Cola,Lemon,Taupe,0.31329538048914524
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.31302222946770597
Tiramisu,Candy Outer,Chocolate Mint,Lemon,White,0.3127155199313565
Tiramisu,Jelly Filled,Wintergreen,Fuzzy Navel,Slate,0.3120937119943601
Tiramisu,Chocolate Outer,Vanilla,Lemon,Rose,0.3112014751628769
Tiramisu,Chocolate Outer,Butter Toffee,Rock and Rye,Tiffany,0.31073432663243283
Tiramisu,Jelly Filled,Amaretto,Vanilla,Citrine,0.3106637371310086
