base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,line,rate
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.37618909754118685
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.36273554307629985
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.582141166485868
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4201164630810509
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.38443602135678284
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4561627939669535
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.347976607951778
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4018697308621366
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.6328324495546394
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3472287720573087
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.462992066191564
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.41764145248388995
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4757644210414138
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.6345242576855115
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3883939518584559
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.36500860958194986
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3493143076976458
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.37644862668446677
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.5099783151170121
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.49489836458044056
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.5345851015645124
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3505797474694425
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3759997964416812
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.6361793150565609
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4139766872689813
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4988385675387336
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.5725982908076754
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.5449930367761106
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.38449657104171353
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4899295649140917
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.5846262774072724
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3766562222660051
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4366194624576786
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3484366940887879
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3816771055668849
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.5408569076045369
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.36642344325552073
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.5165238462280919
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4750035471973587
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3742243959569276
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.7068269879763076
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.6974329342636085
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.36194341092522647
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.40086875516242243
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.39606547881263854
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4309623978158731
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3459564451324199
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.7220535111768587
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.878806702574803
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4701293759518641
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3511793765491557
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4004637074636223
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4345500035573285
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.3773167227509736
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.397820597459523
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.4421526338886909
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.35789787870774176
Cheese,Candy Outer,Lemon,Apple,Citrine,Q,0.5470439704480897
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8221683247190743
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7953416480845421
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7912106131047307
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7644568683375819
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7349434815734132
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6236048755170276
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7145068817679585
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8743679065107404
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7636764604586144
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7762752419230823
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.5896961532634494
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8370591902307277
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7478075965028865
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7484261650438726
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.818515755849189
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.635884210024098
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7016004603689633
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7867745644480687
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7847338250047117
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8996598709941983
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7743004195165308
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6919571727232369
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7178976169147689
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6854475713145614
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7475338216913984
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8431202530449031
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7066386319490561
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7335341033653064
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,1.0000850527486151
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6403740013344248
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6378392079330407
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7323698217541265
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7945088611765357
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6720568894176695
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.738102876853803
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,1.0075363385435265
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6374058638443402
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7706437077358836
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8816881842146442
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7964052552541172
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7836504486839124
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8766237006942689
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6699389538083648
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8844465745135736
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.5747626902915353
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6604526388813684
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6736437575593348
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7353958247960815
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6716092734923463
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6274750198330067
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6014329805389085
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.9597391125336089
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.5722433974657601
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7606149245143554
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8130667939246027
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.5602248999221655
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7273964705730264
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6575159060699882
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6665842590501568
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8005327135155818
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6023449757722021
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8782108599916605
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7031103705543725
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7513128988835264
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7126392576855828
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6584280774968873
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7839097401430679
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.757986431403114
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6757805179932443
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7019149217194384
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7721035854549259
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7337298889893095
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.92327019418955
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7015136283919949
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8739968465997182
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8620190555945475
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7350907772211492
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7736559305209356
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6983781632858018
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7948225453814398
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7486668406724403
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6545063490377514
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7817704759063355
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8211650381877486
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7476059210350972
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.4951231187376504
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7168616535892463
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7580955417498769
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8338249373425066
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7436239525796717
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.6286615380251214
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8197314838067054
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.673068806500787
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8527760175050798
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.8990269105784892
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7340794033026009
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7785824190442738
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7677047963839687
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.7236845280889804
Sponge,Candy Outer,Pink Lemonade,Dill Pickle,Tiffany,Q,0.820421894015654
Pound,Candy Outer,Mango,Papaya,Black,Q,0.20535472334128677
Pound,Candy Outer,Mango,Papaya,Black,Q,0.14122676705558804
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2757925653283425
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2910440626892806
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2952866256169553
Pound,Candy Outer,Mango,Papaya,Black,Q,0.14872906065723807
Pound,Candy Outer,Mango,Papaya,Black,Q,0.16502285729865993
Pound,Candy Outer,Mango,Papaya,Black,Q,0.4410349512123355
Pound,Candy Outer,Mango,Papaya,Black,Q,0.160336150353798
Pound,Candy Outer,Mango,Papaya,Black,Q,0.13971314457317088
Pound,Candy Outer,Mango,Papaya,Black,Q,0.3401788424899317
Pound,Candy Outer,Mango,Papaya,Black,Q,0.5228902985556144
Pound,Candy Outer,Mango,Papaya,Black,Q,0.36206984113212737
Pound,Candy Outer,Mango,Papaya,Black,Q,0.23311519751505067
Pound,Candy Outer,Mango,Papaya,Black,Q,0.3042415742157913
Pound,Candy Outer,Mango,Papaya,Black,Q,0.24481512980714115
Pound,Candy Outer,Mango,Papaya,Black,Q,0.36444324602922634
Pound,Candy Outer,Mango,Papaya,Black,Q,0.3960175495595225
Pound,Candy Outer,Mango,Papaya,Black,Q,0.47815654487076853
Pound,Candy Outer,Mango,Papaya,Black,Q,0.16409250067508688
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2308612058938255
Pound,Candy Outer,Mango,Papaya,Black,Q,0.27278356763746997
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2828183570102773
Pound,Candy Outer,Mango,Papaya,Black,Q,0.27733556595297487
Pound,Candy Outer,Mango,Papaya,Black,Q,0.29855508172285905
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1906924285777606
Pound,Candy Outer,Mango,Papaya,Black,Q,0.22121940240441293
Pound,Candy Outer,Mango,Papaya,Black,Q,0.28320769863728645
Pound,Candy Outer,Mango,Papaya,Black,Q,0.36515691783153936
Pound,Candy Outer,Mango,Papaya,Black,Q,0.17629290813243842
Pound,Candy Outer,Mango,Papaya,Black,Q,0.14667325042895146
Pound,Candy Outer,Mango,Papaya,Black,Q,0.13859532234350552
Pound,Candy Outer,Mango,Papaya,Black,Q,0.21692107989106374
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2665514963389539
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1820384976117924
Pound,Candy Outer,Mango,Papaya,Black,Q,0.21520504476587754
Pound,Candy Outer,Mango,Papaya,Black,Q,0.30382491100418485
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2642767203116417
Pound,Candy Outer,Mango,Papaya,Black,Q,0.4333622229665214
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1766800720178238
Pound,Candy Outer,Mango,Papaya,Black,Q,0.14615438765767128
Pound,Candy Outer,Mango,Papaya,Black,Q,0.23601943636146913
Pound,Candy Outer,Mango,Papaya,Black,Q,0.30013298422201873
Pound,Candy Outer,Mango,Papaya,Black,Q,0.16934669134221073
Pound,Candy Outer,Mango,Papaya,Black,Q,0.4006725408628399
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1450580218884175
Pound,Candy Outer,Mango,Papaya,Black,Q,0.596750191386603
Pound,Candy Outer,Mango,Papaya,Black,Q,0.23383954017034947
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1901336964210802
Pound,Candy Outer,Mango,Papaya,Black,Q,0.14128076205024526
Pound,Candy Outer,Mango,Papaya,Black,Q,1.1484367651583463
Pound,Candy Outer,Mango,Papaya,Black,Q,0.24233717223441092
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1432256736151608
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2343530268747519
Pound,Candy Outer,Mango,Papaya,Black,Q,0.18727923071274644
Pound,Candy Outer,Mango,Papaya,Black,Q,0.27278966774639657
Pound,Candy Outer,Mango,Papaya,Black,Q,0.35982695806104686
Pound,Candy Outer,Mango,Papaya,Black,Q,0.23192640220875815
Pound,Candy Outer,Mango,Papaya,Black,Q,0.227622560385627
Pound,Candy Outer,Mango,Papaya,Black,Q,0.394876353912459
Pound,Candy Outer,Mango,Papaya,Black,Q,0.18033463718542836
Pound,Candy Outer,Mango,Papaya,Black,Q,0.29760094926911684
Pound,Candy Outer,Mango,Papaya,Black,Q,0.26011016489424577
Pound,Candy Outer,Mango,Papaya,Black,Q,0.25789564365351525
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2575000042635167
Pound,Candy Outer,Mango,Papaya,Black,Q,0.21372601896581517
Pound,Candy Outer,Mango,Papaya,Black,Q,0.3652805349248538
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1584079632810808
Pound,Candy Outer,Mango,Papaya,Black,Q,0.140581362683858
Pound,Candy Outer,Mango,Papaya,Black,Q,0.3098617238106405
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1477436299165238
Pound,Candy Outer,Mango,Papaya,Black,Q,0.3647457944076979
Pound,Candy Outer,Mango,Papaya,Black,Q,0.18515785566607734
Pound,Candy Outer,Mango,Papaya,Black,Q,0.30590185989409735
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1652137632599507
Pound,Candy Outer,Mango,Papaya,Black,Q,0.5725897148284278
Pound,Candy Outer,Mango,Papaya,Black,Q,0.17554235536244156
Pound,Candy Outer,Mango,Papaya,Black,Q,0.19361920387260442
Pound,Candy Outer,Mango,Papaya,Black,Q,0.20184840781115
Pound,Candy Outer,Mango,Papaya,Black,Q,0.3064879555758684
Pound,Candy Outer,Mango,Papaya,Black,Q,0.5833850886233061
Pound,Candy Outer,Mango,Papaya,Black,Q,0.19669548355104274
Pound,Candy Outer,Mango,Papaya,Black,Q,0.14171941963485274
Pound,Candy Outer,Mango,Papaya,Black,Q,0.16380091128681382
Pound,Candy Outer,Mango,Papaya,Black,Q,0.16058894791424752
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2504359363292044
Pound,Candy Outer,Mango,Papaya,Black,Q,0.24245321775502954
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1924032151095153
Pound,Candy Outer,Mango,Papaya,Black,Q,0.18291173846536307
Pound,Candy Outer,Mango,Papaya,Black,Q,0.16743035271819812
Pound,Candy Outer,Mango,Papaya,Black,Q,0.17676962815331695
Pound,Candy Outer,Mango,Papaya,Black,Q,0.16212267960102883
Pound,Candy Outer,Mango,Papaya,Black,Q,0.15462268367489446
Pound,Candy Outer,Mango,Papaya,Black,Q,0.27138314635629346
Pound,Candy Outer,Mango,Papaya,Black,Q,0.15572574872865394
Pound,Candy Outer,Mango,Papaya,Black,Q,0.31612894354433324
Pound,Candy Outer,Mango,Papaya,Black,Q,0.1605410239373722
Pound,Candy Outer,Mango,Papaya,Black,Q,0.15047012926823458
Pound,Candy Outer,Mango,Papaya,Black,Q,0.2567513218508659
Pound,Candy Outer,Mango,Papaya,Black,Q,1.073760616967444
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5961331819893188
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6606090294442257
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.34837423263052736
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.7934193401636811
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.45880122238090154
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5238409212466707
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.35050812585986724
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.7163861313477959
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5847331262732002
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6535307291858813
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.4568175025157871
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5597375704633686
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.4611669018730789
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.4098103065789485
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.980030539030696
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.43872134716711697
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,1.0022242416322236
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6347140587416914
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.9838999436508792
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.4226555276838757
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6318923236259391
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.36712710144461047
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.596888284386549
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,1.0956955313478631
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,1.2917602822020036
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.3712824382804418
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.43740700790671583
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.9107469140321695
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.397154950729442
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.47011148958687654
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.8318325551412786
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.45831434575317787
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.36244175575384036
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.8742439936734755
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.3642199859551789
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.550138845665648
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.631597376569099
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.48195083381927
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,1.184251785976524
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.4832399705342305
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6017037208391953
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.3671899448077872
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6299903944910814
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6912358133445824
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.40014639493720494
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6206720941371711
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.3780971240513841
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.8980458759915867
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,1.0416429854624019
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.37434368646769983
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6154596687776829
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.3715296003179817
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5142543354582095
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.3836555452975402
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.4510744680301606
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,1.1921575184365847
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.43797818850371073
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.37066021635342755
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.7095491844370151
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5587049078605061
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.3935572379444023
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5946179286747935
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.38776661731169315
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.8089785021838243
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6075526653856839
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.4038486858978207
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6810924357327637
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5587665348510874
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5458442822470665
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.47248355889301163
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.4485413354399055
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.4427004649552495
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.7191145256628502
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.3787878919486854
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.39316408691024896
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.3928768415681104
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.37229830909452677
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.3975001174419812
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.6746713241595581
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5376766128998898
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.5775059452737746
Cheese,Candy Outer,Vanilla,Apricot,Taupe,R,0.382420907661593
