base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,customer,date,kg
Chiffon,Candy Outer,Margarita,Papaya,Black,Dandy's Candies,2017-04-01,6440.013040897476
Sponge,Chocolate Outer,Doughnut,Black Currant,Burgundy,Perk-a-Cola,2017-04-01,33247.61799714873
Butter,Candy Outer,Cherry Cream Spice,Mango,Olive,Slugworth,2017-04-01,1480.2552151738062
Cheese,Jelly Filled,Lemon,Passion Fruit,Citrine,Zebrabar,2017-04-01,9116.725039427058
Sponge,Jelly Filled,Cheesecake,Passion Fruit,Taupe,Slugworth,2017-04-01,5885.954823309631
Chiffon,Chocolate Outer,Chocolate,Egg Nog,Citrine,Perk-a-Cola,2017-04-01,23127.310000408354
Tiramisu,Jelly Filled,Orange,Black Currant,Teal,Dandy's Candies,2017-04-01,13233.562132405757
Chiffon,Jelly Filled,Orange Pineapple	P,Black Currant,Taupe,Fickelgruber,2017-04-01,10540.684446551873
Sponge,Candy Outer,Caramel Cream,Dill Pickle,Slate,Perk-a-Cola,2017-04-01,10604.021136864714
Sponge,Jelly Filled,Amaretto,Hazelnut,Opal,Perk-a-Cola,2017-04-01,31482.685275141757
Pound,Candy Outer,Plum,Vanilla,Amethyst,Perk-a-Cola,2017-04-01,7416.343900528083
Butter,Chocolate Outer,Pink Lemonade,Tangerine,Tiffany,Slugworth,2017-04-01,4654.5520821298705
Sponge,Chocolate Outer,Irish Cream,Pear,Slate,Slugworth,2017-04-01,5686.019842500135
Sponge,Candy Outer,Chocolate Mint,Kiwi,Tiffany,Slugworth,2017-04-01,3600.993922070495
Cheese,Chocolate Outer,Wild Cherry Cream,Rock and Rye,Black,Fickelgruber,2017-04-01,12102.236266661404
Chiffon,Jelly Filled,Cherry Cola,Mixed Berry,Teal,Fickelgruber,2017-04-01,20854.948644180124
Cheese,Chocolate Outer,Fruit Punch,Egg Nog,Black,Slugworth,2017-04-01,5278.452963073994
Cheese,Chocolate Outer,Pecan,Mango,Taupe,Perk-a-Cola,2017-04-01,15535.100982822287
Pound,Candy Outer,Chocolate Mint,Lemon,Black,Perk-a-Cola,2017-04-01,23439.276687897654
Tiramisu,Jelly Filled,Irish Cream,Mango,White,Slugworth,2017-04-01,6666.995962454682
Cheese,Candy Outer,Apricot,Fuzzy Navel,Burgundy,Perk-a-Cola,2017-04-01,44400.41151908446
Sponge,Candy Outer,Pink Lemonade,Peppermint,Citrine,Perk-a-Cola,2017-04-01,21833.071540695444
Cheese,Jelly Filled,Ginger Lime,Mango,Rose,Fickelgruber,2017-04-01,6496.212766352777
Butter,Chocolate Outer,Apricot,Hazelnut,Slate,Dandy's Candies,2017-04-01,4052.471612601178
Cheese,Candy Outer,Horchata,Apple,Tiffany,Perk-a-Cola,2017-04-01,25511.726638802465
Chiffon,Candy Outer,Cream Soda,Rum,Black,Dandy's Candies,2017-04-01,25269.588457586207
Chiffon,Candy Outer,Ginger Ale,Hazelnut,Black,Fickelgruber,2017-04-01,15429.739499558767
Cheese,Jelly Filled,Doughnut,Whipped Cream,Slate,Dandy's Candies,2017-04-01,20545.015919700927
Chiffon,Jelly Filled,Margarita,Tutti Frutti,Burgundy,Perk-a-Cola,2017-04-01,26591.65847726539
Butter,Chocolate Outer,Pink Lemonade,Papaya,Slate,Zebrabar,2017-04-01,22220.198300201344
Cheese,Jelly Filled,Pink Lemonade,Mojito,Opal,Fickelgruber,2017-04-01,7044.370348763031
Tiramisu,Candy Outer,Kettle Corn,Ginger Beer,Slate,Dandy's Candies,2017-04-01,30851.44665424377
Cheese,Candy Outer,Plum,Pear,Teal,Zebrabar,2017-04-01,18171.98035996933
Sponge,Chocolate Outer,Orange,Rum,White,Zebrabar,2017-04-01,6963.143472921281
Pound,Jelly Filled,Ginger Lime,Pear,Tiffany,Perk-a-Cola,2017-04-01,32273.50550216268
Chiffon,Chocolate Outer,Vanilla,Pear,White,Fickelgruber,2017-04-01,7855.486897266813
Cheese,Jelly Filled,Black Licorice,Cucumber,Amethyst,Zebrabar,2017-04-01,2424.6664970105458
Sponge,Chocolate Outer,Sassafras,Cucumber,Taupe,Dandy's Candies,2017-04-01,19855.564060937042
Pound,Chocolate Outer,Coconut,Wild Cherry Cream,Burgundy,Zebrabar,2017-04-01,16532.428211168783
Sponge,Jelly Filled,Irish Cream,Mixed Berry,Slate,Fickelgruber,2017-04-01,21884.416258530306
Chiffon,Chocolate Outer,Toasted Coconut,Cucumber,Tiffany,Dandy's Candies,2017-04-01,5159.449387804466
Sponge,Jelly Filled,Kettle Corn,Toffee,Black,Zebrabar,2017-04-01,13191.939074086838
Pound,Candy Outer,Dill Pickle,Butter Rum,Opal,Zebrabar,2017-04-01,23468.00490509001
Cheese,Candy Outer,Toasted Coconut,Whipped Cream,Rose,Fickelgruber,2017-04-01,8399.299554570684
Tiramisu,Candy Outer,Ginger Lime,Apple,Opal,Slugworth,2017-05-01,1099.8817050191158
Chiffon,Chocolate Outer,Doughnut,Apricot,Olive,Perk-a-Cola,2017-05-01,12723.071702865704
Chiffon,Chocolate Outer,Cream Soda,Rock and Rye,Citrine,Slugworth,2017-05-01,3624.284226070356
Tiramisu,Chocolate Outer,Butter Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2017-05-01,11666.49460451951
Cheese,Jelly Filled,Doughnut,Vanilla,Amethyst,Fickelgruber,2017-05-01,4323.258638856847
Sponge,Jelly Filled,Pecan,Mixed Berry,Amethyst,Zebrabar,2017-05-01,13455.174144814782
Chiffon,Jelly Filled,Chocolate Mint,Passion Fruit,Tiffany,Fickelgruber,2017-05-01,8563.766546870374
Tiramisu,Jelly Filled,Blueberry,Apple,Teal,Slugworth,2017-05-01,6447.472625468982
Sponge,Candy Outer,Irish Cream,Pear,Teal,Slugworth,2017-05-01,4867.177351595956
Chiffon,Jelly Filled,Cherry Cream Spice,Banana,Amethyst,Zebrabar,2017-05-01,21486.885178607787
Sponge,Chocolate Outer,Black Licorice,Cucumber,Citrine,Perk-a-Cola,2017-05-01,6936.623042408585
Butter,Chocolate Outer,Birch Beer,Wild Cherry Cream,Tiffany,Fickelgruber,2017-05-01,9440.02500337852
Tiramisu,Candy Outer,Sour,Lemon,Burgundy,Slugworth,2017-05-01,4078.4040510626032
Butter,Jelly Filled,Plum,Apple,Rose,Perk-a-Cola,2017-05-01,4235.200868256196
Tiramisu,Chocolate Outer,Mango,Papaya,Black,Fickelgruber,2017-05-01,11200.077379181943
Sponge,Jelly Filled,Butter Toffee,Passion Fruit,Burgundy,Perk-a-Cola,2017-05-01,35776.396602215784
Butter,Chocolate Outer,Birch Beer,Egg Nog,White,Perk-a-Cola,2017-05-01,21784.15668216347
Cheese,Candy Outer,Pear,Rum,Citrine,Zebrabar,2017-05-01,16872.834255553083
Pound,Chocolate Outer,Mango,Mojito,Slate,Zebrabar,2017-05-01,8173.470940864892
Chiffon,Chocolate Outer,Horchata,Black Cherry,Amethyst,Fickelgruber,2017-05-01,8233.233016663495
Sponge,Candy Outer,Kettle Corn,Whipped Cream,Rose,Perk-a-Cola,2017-05-01,8055.099981891905
Sponge,Chocolate Outer,Blueberry,Mojito,Taupe,Dandy's Candies,2017-05-01,24772.255194249497
Sponge,Jelly Filled,Cherry Cola,Toffee,Amethyst,Perk-a-Cola,2017-05-01,36980.225397131006
Chiffon,Jelly Filled,Ginger Lime,Mango,Olive,Slugworth,2017-05-01,12350.55536102608
Pound,Chocolate Outer,Lemon,Mixed Berry,Burgundy,Slugworth,2017-05-01,4825.197506569992
Tiramisu,Jelly Filled,Ginger Ale,Tutti Frutti,Olive,Zebrabar,2017-05-01,24124.600770648336
Tiramisu,Chocolate Outer,Gingersnap,Toffee,White,Slugworth,2017-05-01,4764.421183795499
Chiffon,Jelly Filled,Orange Brandy,Cucumber,Amethyst,Fickelgruber,2017-05-01,12346.550632202505
Cheese,Chocolate Outer,Cherry Cola,Apple,Amethyst,Dandy's Candies,2017-05-01,22303.195897494694
Sponge,Candy Outer,Black Licorice,Peppermint,Teal,Slugworth,2017-05-01,1030.4751301751626
Butter,Candy Outer,Coffee,Toffee,Amethyst,Slugworth,2017-05-01,2761.108082987282
Tiramisu,Jelly Filled,Cherry Cream Spice,Tangerine,Teal,Perk-a-Cola,2017-05-01,17931.958258759267
Cheese,Candy Outer,Cheesecake,Kiwi,Citrine,Slugworth,2017-05-01,4317.5663131206975
Cheese,Chocolate Outer,Fruit Punch,Pear,Opal,Perk-a-Cola,2017-05-01,47188.535099137196
Butter,Candy Outer,Orange Pineapple	P,Rock and Rye,Citrine,Zebrabar,2017-05-01,18677.03750545711
Tiramisu,Chocolate Outer,Butter Toffee,Whipped Cream,Slate,Dandy's Candies,2017-05-01,4993.847696710768
Butter,Chocolate Outer,Sassafras,Rock and Rye,Opal,Zebrabar,2017-05-01,28464.9149826604
Butter,Jelly Filled,Creme de Menthe,Lemon,Rose,Dandy's Candies,2017-05-01,34543.69938944382
Cheese,Candy Outer,Raspberry Ginger Ale,Tutti Frutti,Black,Zebrabar,2017-05-01,13907.543294436937
Tiramisu,Jelly Filled,Doughnut,Butter Rum,Opal,Perk-a-Cola,2017-05-01,27474.47445705911
Butter,Jelly Filled,Black Licorice,Toffee,Black,Slugworth,2017-05-01,10092.317116010596
Cheese,Jelly Filled,Raspberry Ginger Ale,Tangerine,Burgundy,Dandy's Candies,2017-05-01,15858.826978317828
Chiffon,Candy Outer,Sour,Apricot,White,Perk-a-Cola,2017-05-01,23716.423138880175
Chiffon,Candy Outer,Ginger Ale,Tutti Frutti,Slate,Fickelgruber,2017-05-01,7011.414176923119
Cheese,Chocolate Outer,Apricot,Lemon,Opal,Zebrabar,2017-05-01,18636.05896469587
Sponge,Candy Outer,Plum,Ginger Beer,Burgundy,Perk-a-Cola,2017-05-01,12278.473508864368
Pound,Chocolate Outer,Orange Brandy,Lemon,Rose,Slugworth,2017-05-01,1526.8070772834194
Pound,Candy Outer,Gingersnap,Ginger Beer,Taupe,Zebrabar,2017-05-01,4226.403610874592
Pound,Jelly Filled,Dill Pickle,Apricot,Taupe,Fickelgruber,2017-05-01,28717.035600660787
Cheese,Jelly Filled,Doughnut,Lemon,Opal,Perk-a-Cola,2017-05-01,28856.78652437273
Sponge,Chocolate Outer,Fruit Punch,Tutti Frutti,Taupe,Perk-a-Cola,2017-05-01,31103.897447627045
Sponge,Chocolate Outer,Amaretto,Rock and Rye,Burgundy,Perk-a-Cola,2017-05-01,26190.344505757148
Pound,Candy Outer,Amaretto,Wild Cherry Cream,Burgundy,Slugworth,2017-05-01,6645.27545361695
Pound,Chocolate Outer,Gingersnap,Peppermint,Black,Fickelgruber,2017-05-01,22759.408223640166
Pound,Candy Outer,Amaretto,Tangerine,Opal,Perk-a-Cola,2017-05-01,10677.010152075849
Pound,Candy Outer,Blueberry,Tutti Frutti,Slate,Fickelgruber,2017-05-01,8715.333892814095
Chiffon,Candy Outer,Margarita,Papaya,Black,Dandy's Candies,2017-05-01,5630.787682690282
Sponge,Chocolate Outer,Doughnut,Black Currant,Burgundy,Perk-a-Cola,2017-05-01,40210.00426614621
Butter,Candy Outer,Cherry Cream Spice,Mango,Olive,Slugworth,2017-05-01,1421.882344928063
Cheese,Jelly Filled,Lemon,Passion Fruit,Citrine,Zebrabar,2017-05-01,17360.856820177727
Sponge,Jelly Filled,Cheesecake,Passion Fruit,Taupe,Slugworth,2017-05-01,7141.490081947068
Chiffon,Chocolate Outer,Chocolate,Egg Nog,Citrine,Perk-a-Cola,2017-05-01,43202.62544126636
Tiramisu,Jelly Filled,Orange,Black Currant,Teal,Dandy's Candies,2017-05-01,25380.24145126477
Chiffon,Jelly Filled,Orange Pineapple	P,Black Currant,Taupe,Fickelgruber,2017-05-01,13209.249060820637
Sponge,Candy Outer,Caramel Cream,Dill Pickle,Slate,Perk-a-Cola,2017-05-01,4781.552232602478
Sponge,Jelly Filled,Amaretto,Hazelnut,Opal,Perk-a-Cola,2017-05-01,32304.48666707204
Pound,Candy Outer,Plum,Vanilla,Amethyst,Perk-a-Cola,2017-05-01,7139.11016475853
Butter,Chocolate Outer,Pink Lemonade,Tangerine,Tiffany,Slugworth,2017-05-01,5281.253575387937
Sponge,Chocolate Outer,Irish Cream,Pear,Slate,Slugworth,2017-05-01,7423.4945276689505
Sponge,Candy Outer,Chocolate Mint,Kiwi,Tiffany,Slugworth,2017-05-01,4119.414568121499
Cheese,Chocolate Outer,Wild Cherry Cream,Rock and Rye,Black,Fickelgruber,2017-05-01,22165.695732755878
Chiffon,Jelly Filled,Cherry Cola,Mixed Berry,Teal,Fickelgruber,2017-05-01,25754.898346897207
Cheese,Chocolate Outer,Fruit Punch,Egg Nog,Black,Slugworth,2017-05-01,7122.339576084268
Cheese,Chocolate Outer,Pecan,Mango,Taupe,Perk-a-Cola,2017-05-01,19286.817394975344
Pound,Candy Outer,Chocolate Mint,Lemon,Black,Perk-a-Cola,2017-05-01,48308.15088332111
Tiramisu,Jelly Filled,Irish Cream,Mango,White,Slugworth,2017-05-01,3688.9808942369264
Cheese,Candy Outer,Apricot,Fuzzy Navel,Burgundy,Perk-a-Cola,2017-05-01,23798.33610652096
Sponge,Candy Outer,Pink Lemonade,Peppermint,Citrine,Perk-a-Cola,2017-05-01,42039.44887612838
Cheese,Jelly Filled,Ginger Lime,Mango,Rose,Fickelgruber,2017-05-01,8133.435662187183
Butter,Chocolate Outer,Apricot,Hazelnut,Slate,Dandy's Candies,2017-05-01,5899.415011063064
Cheese,Candy Outer,Horchata,Apple,Tiffany,Perk-a-Cola,2017-05-01,28358.46905088834
Chiffon,Candy Outer,Cream Soda,Rum,Black,Dandy's Candies,2017-05-01,37462.79550592074
Chiffon,Candy Outer,Ginger Ale,Hazelnut,Black,Fickelgruber,2017-05-01,16110.20179395463
Cheese,Jelly Filled,Doughnut,Whipped Cream,Slate,Dandy's Candies,2017-05-01,27241.88583047029
Chiffon,Jelly Filled,Margarita,Tutti Frutti,Burgundy,Perk-a-Cola,2017-05-01,41344.62272992668
Butter,Chocolate Outer,Pink Lemonade,Papaya,Slate,Zebrabar,2017-05-01,23286.003916653917
Cheese,Jelly Filled,Pink Lemonade,Mojito,Opal,Fickelgruber,2017-05-01,10738.378119410308
Tiramisu,Candy Outer,Kettle Corn,Ginger Beer,Slate,Dandy's Candies,2017-05-01,57901.00773094293
Cheese,Candy Outer,Plum,Pear,Teal,Zebrabar,2017-05-01,29073.817176125787
Sponge,Chocolate Outer,Orange,Rum,White,Zebrabar,2017-05-01,10861.09632014089
Pound,Jelly Filled,Ginger Lime,Pear,Tiffany,Perk-a-Cola,2017-05-01,25941.734271707763
Chiffon,Chocolate Outer,Vanilla,Pear,White,Fickelgruber,2017-05-01,5112.134517913586
Cheese,Jelly Filled,Black Licorice,Cucumber,Amethyst,Zebrabar,2017-05-01,3684.468590579923
Sponge,Chocolate Outer,Sassafras,Cucumber,Taupe,Dandy's Candies,2017-05-01,12981.753021099928
Pound,Chocolate Outer,Coconut,Wild Cherry Cream,Burgundy,Zebrabar,2017-05-01,35604.721676975496
Sponge,Jelly Filled,Irish Cream,Mixed Berry,Slate,Fickelgruber,2017-05-01,22295.67752982513
Chiffon,Chocolate Outer,Toasted Coconut,Cucumber,Tiffany,Dandy's Candies,2017-05-01,5923.815494433768
Sponge,Jelly Filled,Kettle Corn,Toffee,Black,Zebrabar,2017-05-01,19197.780558416493
Pound,Candy Outer,Dill Pickle,Butter Rum,Opal,Zebrabar,2017-05-01,24847.35718112242
Cheese,Candy Outer,Toasted Coconut,Whipped Cream,Rose,Fickelgruber,2017-05-01,15891.488241061728
Tiramisu,Candy Outer,Ginger Lime,Apple,Opal,Slugworth,2017-06-01,1122.3645935259653
Chiffon,Chocolate Outer,Doughnut,Apricot,Olive,Perk-a-Cola,2017-06-01,14025.587376126141
Chiffon,Chocolate Outer,Cream Soda,Rock and Rye,Citrine,Slugworth,2017-06-01,3441.990386612505
Tiramisu,Chocolate Outer,Butter Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2017-06-01,7451.142794186094
Cheese,Jelly Filled,Doughnut,Vanilla,Amethyst,Fickelgruber,2017-06-01,2419.539108816885
Sponge,Jelly Filled,Pecan,Mixed Berry,Amethyst,Zebrabar,2017-06-01,6623.9193400775475
Chiffon,Jelly Filled,Chocolate Mint,Passion Fruit,Tiffany,Fickelgruber,2017-06-01,8886.756526616437
Tiramisu,Jelly Filled,Blueberry,Apple,Teal,Slugworth,2017-06-01,6341.083441070977
Sponge,Candy Outer,Irish Cream,Pear,Teal,Slugworth,2017-06-01,4667.450321979983
Chiffon,Jelly Filled,Cherry Cream Spice,Banana,Amethyst,Zebrabar,2017-06-01,22408.725329079072
Sponge,Chocolate Outer,Black Licorice,Cucumber,Citrine,Perk-a-Cola,2017-06-01,2769.645210925413
Butter,Chocolate Outer,Birch Beer,Wild Cherry Cream,Tiffany,Fickelgruber,2017-06-01,7404.713908488797
Tiramisu,Candy Outer,Sour,Lemon,Burgundy,Slugworth,2017-06-01,4191.832624813129
Butter,Jelly Filled,Plum,Apple,Rose,Perk-a-Cola,2017-06-01,3845.7759241567574
Tiramisu,Chocolate Outer,Mango,Papaya,Black,Fickelgruber,2017-06-01,11697.29082090174
Sponge,Jelly Filled,Butter Toffee,Passion Fruit,Burgundy,Perk-a-Cola,2017-06-01,34528.135953013814
Butter,Chocolate Outer,Birch Beer,Egg Nog,White,Perk-a-Cola,2017-06-01,20710.311129112357
Cheese,Candy Outer,Pear,Rum,Citrine,Zebrabar,2017-06-01,17393.58961690844
Pound,Chocolate Outer,Mango,Mojito,Slate,Zebrabar,2017-06-01,8369.131679683054
Chiffon,Chocolate Outer,Horchata,Black Cherry,Amethyst,Fickelgruber,2017-06-01,7940.546134075056
Sponge,Candy Outer,Kettle Corn,Whipped Cream,Rose,Perk-a-Cola,2017-06-01,4716.932089948891
Sponge,Chocolate Outer,Blueberry,Mojito,Taupe,Dandy's Candies,2017-06-01,12638.29774431653
Sponge,Jelly Filled,Cherry Cola,Toffee,Amethyst,Perk-a-Cola,2017-06-01,28546.145086826
Chiffon,Jelly Filled,Ginger Lime,Mango,Olive,Slugworth,2017-06-01,6054.116159244101
Pound,Chocolate Outer,Lemon,Mixed Berry,Burgundy,Slugworth,2017-06-01,4586.654296804168
Tiramisu,Jelly Filled,Ginger Ale,Tutti Frutti,Olive,Zebrabar,2017-06-01,13421.103339286592
Tiramisu,Chocolate Outer,Gingersnap,Toffee,White,Slugworth,2017-06-01,3051.717799886212
Chiffon,Jelly Filled,Orange Brandy,Cucumber,Amethyst,Fickelgruber,2017-06-01,12599.741812420689
Cheese,Chocolate Outer,Cherry Cola,Apple,Amethyst,Dandy's Candies,2017-06-01,15239.043537767631
Sponge,Candy Outer,Black Licorice,Peppermint,Teal,Slugworth,2017-06-01,1032.6964671430644
Butter,Candy Outer,Coffee,Toffee,Amethyst,Slugworth,2017-06-01,1511.4256669769547
Tiramisu,Jelly Filled,Cherry Cream Spice,Tangerine,Teal,Perk-a-Cola,2017-06-01,12692.759620313045
Cheese,Candy Outer,Cheesecake,Kiwi,Citrine,Slugworth,2017-06-01,3350.152300326498
Cheese,Chocolate Outer,Fruit Punch,Pear,Opal,Perk-a-Cola,2017-06-01,30966.264341487265
Butter,Candy Outer,Orange Pineapple	P,Rock and Rye,Citrine,Zebrabar,2017-06-01,20192.755031867142
Tiramisu,Chocolate Outer,Butter Toffee,Whipped Cream,Slate,Dandy's Candies,2017-06-01,4593.110397905103
Butter,Chocolate Outer,Sassafras,Rock and Rye,Opal,Zebrabar,2017-06-01,21738.292856193715
Butter,Jelly Filled,Creme de Menthe,Lemon,Rose,Dandy's Candies,2017-06-01,34346.514705417896
Cheese,Candy Outer,Raspberry Ginger Ale,Tutti Frutti,Black,Zebrabar,2017-06-01,13312.64661341488
Tiramisu,Jelly Filled,Doughnut,Butter Rum,Opal,Perk-a-Cola,2017-06-01,22466.9126004306
Butter,Jelly Filled,Black Licorice,Toffee,Black,Slugworth,2017-06-01,6396.423222889333
Cheese,Jelly Filled,Raspberry Ginger Ale,Tangerine,Burgundy,Dandy's Candies,2017-06-01,15961.998121942854
Chiffon,Candy Outer,Sour,Apricot,White,Perk-a-Cola,2017-06-01,12818.125252065125
Chiffon,Candy Outer,Ginger Ale,Tutti Frutti,Slate,Fickelgruber,2017-06-01,7025.376375745757
Cheese,Chocolate Outer,Apricot,Lemon,Opal,Zebrabar,2017-06-01,19270.35092336872
Sponge,Candy Outer,Plum,Ginger Beer,Burgundy,Perk-a-Cola,2017-06-01,6042.858458750528
Pound,Chocolate Outer,Orange Brandy,Lemon,Rose,Slugworth,2017-06-01,1307.1430705722335
Pound,Candy Outer,Gingersnap,Ginger Beer,Taupe,Zebrabar,2017-06-01,3468.924332280725
Pound,Jelly Filled,Dill Pickle,Apricot,Taupe,Fickelgruber,2017-06-01,22003.967390124
Cheese,Jelly Filled,Doughnut,Lemon,Opal,Perk-a-Cola,2017-06-01,19178.68454422408
Sponge,Chocolate Outer,Fruit Punch,Tutti Frutti,Taupe,Perk-a-Cola,2017-06-01,20568.50150911561
Sponge,Chocolate Outer,Amaretto,Rock and Rye,Burgundy,Perk-a-Cola,2017-06-01,19888.557565243096
Pound,Candy Outer,Amaretto,Wild Cherry Cream,Burgundy,Slugworth,2017-06-01,3392.7334210761787
Pound,Chocolate Outer,Gingersnap,Peppermint,Black,Fickelgruber,2017-06-01,14934.072258307991
Pound,Candy Outer,Amaretto,Tangerine,Opal,Perk-a-Cola,2017-06-01,6510.795929960196
Pound,Candy Outer,Blueberry,Tutti Frutti,Slate,Fickelgruber,2017-06-01,8863.61243564976
Chiffon,Candy Outer,Margarita,Papaya,Black,Dandy's Candies,2017-06-01,5618.659941908181
Sponge,Chocolate Outer,Doughnut,Black Currant,Burgundy,Perk-a-Cola,2017-06-01,33512.05034441444
Butter,Candy Outer,Cherry Cream Spice,Mango,Olive,Slugworth,2017-06-01,1231.858614393335
Cheese,Jelly Filled,Lemon,Passion Fruit,Citrine,Zebrabar,2017-06-01,9149.471449719018
Sponge,Jelly Filled,Cheesecake,Passion Fruit,Taupe,Slugworth,2017-06-01,5889.17181592776
Chiffon,Chocolate Outer,Chocolate,Egg Nog,Citrine,Perk-a-Cola,2017-06-01,23320.973969392096
Tiramisu,Jelly Filled,Orange,Black Currant,Teal,Dandy's Candies,2017-06-01,13017.609258123628
Chiffon,Jelly Filled,Orange Pineapple	P,Black Currant,Taupe,Fickelgruber,2017-06-01,11253.145293930129
Sponge,Candy Outer,Caramel Cream,Dill Pickle,Slate,Perk-a-Cola,2017-06-01,5857.0767697336705
Sponge,Jelly Filled,Amaretto,Hazelnut,Opal,Perk-a-Cola,2017-06-01,32172.37535789101
Pound,Candy Outer,Plum,Vanilla,Amethyst,Perk-a-Cola,2017-06-01,6495.772423147315
Butter,Chocolate Outer,Pink Lemonade,Tangerine,Tiffany,Slugworth,2017-06-01,4654.916050679981
Sponge,Chocolate Outer,Irish Cream,Pear,Slate,Slugworth,2017-06-01,5678.900345203917
Sponge,Candy Outer,Chocolate Mint,Kiwi,Tiffany,Slugworth,2017-06-01,3752.216498432765
Cheese,Chocolate Outer,Wild Cherry Cream,Rock and Rye,Black,Fickelgruber,2017-06-01,11742.369752190041
Chiffon,Jelly Filled,Cherry Cola,Mixed Berry,Teal,Fickelgruber,2017-06-01,21357.295237160582
Cheese,Chocolate Outer,Fruit Punch,Egg Nog,Black,Slugworth,2017-06-01,5287.870843311021
Cheese,Chocolate Outer,Pecan,Mango,Taupe,Perk-a-Cola,2017-06-01,15790.009124864908
Pound,Candy Outer,Chocolate Mint,Lemon,Black,Perk-a-Cola,2017-06-01,24781.546109997642
Tiramisu,Jelly Filled,Irish Cream,Mango,White,Slugworth,2017-06-01,3669.4606012434656
Cheese,Candy Outer,Apricot,Fuzzy Navel,Burgundy,Perk-a-Cola,2017-06-01,24632.791705310006
Sponge,Candy Outer,Pink Lemonade,Peppermint,Citrine,Perk-a-Cola,2017-06-01,22229.93722700915
Cheese,Jelly Filled,Ginger Lime,Mango,Rose,Fickelgruber,2017-06-01,6991.057173710673
Butter,Chocolate Outer,Apricot,Hazelnut,Slate,Dandy's Candies,2017-06-01,4183.2865831047475
Cheese,Candy Outer,Horchata,Apple,Tiffany,Perk-a-Cola,2017-06-01,25318.069377644115
Chiffon,Candy Outer,Cream Soda,Rum,Black,Dandy's Candies,2017-06-01,25315.540171476434
Chiffon,Candy Outer,Ginger Ale,Hazelnut,Black,Fickelgruber,2017-06-01,16373.889305170997
Cheese,Jelly Filled,Doughnut,Whipped Cream,Slate,Dandy's Candies,2017-06-01,20505.54484368299
Chiffon,Jelly Filled,Margarita,Tutti Frutti,Burgundy,Perk-a-Cola,2017-06-01,26439.184665039615
Butter,Chocolate Outer,Pink Lemonade,Papaya,Slate,Zebrabar,2017-06-01,22642.29801754732
Cheese,Jelly Filled,Pink Lemonade,Mojito,Opal,Fickelgruber,2017-06-01,6776.652450338051
Tiramisu,Candy Outer,Kettle Corn,Ginger Beer,Slate,Dandy's Candies,2017-06-01,30845.044290958624
Cheese,Candy Outer,Plum,Pear,Teal,Zebrabar,2017-06-01,20276.636612537568
Sponge,Chocolate Outer,Orange,Rum,White,Zebrabar,2017-06-01,7415.185553123181
Pound,Jelly Filled,Ginger Lime,Pear,Tiffany,Perk-a-Cola,2017-06-01,26412.129943868364
Chiffon,Chocolate Outer,Vanilla,Pear,White,Fickelgruber,2017-06-01,4664.907484005587
Cheese,Jelly Filled,Black Licorice,Cucumber,Amethyst,Zebrabar,2017-06-01,3211.918399499982
Sponge,Chocolate Outer,Sassafras,Cucumber,Taupe,Dandy's Candies,2017-06-01,12672.953366025498
Pound,Chocolate Outer,Coconut,Wild Cherry Cream,Burgundy,Zebrabar,2017-06-01,18226.047090077802
Sponge,Jelly Filled,Irish Cream,Mixed Berry,Slate,Fickelgruber,2017-06-01,22541.563956598893
Chiffon,Chocolate Outer,Toasted Coconut,Cucumber,Tiffany,Dandy's Candies,2017-06-01,5040.258872010883
Sponge,Jelly Filled,Kettle Corn,Toffee,Black,Zebrabar,2017-06-01,12787.190968533696
Pound,Candy Outer,Dill Pickle,Butter Rum,Opal,Zebrabar,2017-06-01,23668.910279624946
Cheese,Candy Outer,Toasted Coconut,Whipped Cream,Rose,Fickelgruber,2017-06-01,9068.944032644707
Tiramisu,Candy Outer,Ginger Lime,Apple,Opal,Slugworth,2017-07-01,2320.9802667381878
