base_cake,truffle_type,primary_flavor,secondary_flavor,color_group,customer,date,kg
Chiffon,Chocolate Outer,Blueberry,Pear,Citrine,Dandy's Candies,2010-02-01,22055.525525591034
Pound,Candy Outer,Lemon,Wild Cherry Cream,White,Dandy's Candies,2010-02-01,13484.534649436262
Tiramisu,Chocolate Outer,Toasted Coconut,Vanilla,Citrine,Dandy's Candies,2010-02-01,17832.363332449062
Pound,Jelly Filled,Doughnut,Black Cherry,Rose,Dandy's Candies,2010-02-01,19059.706266494253
Butter,Chocolate Outer,Raspberry Ginger Ale,Apple,Olive,Dandy's Candies,2010-02-01,10217.863840873435
Cheese,Jelly Filled,Vanilla,Egg Nog,Tiffany,Dandy's Candies,2010-02-01,8485.858909734436
Sponge,Candy Outer,Cheesecake,Hazelnut,Black,Dandy's Candies,2010-02-01,10773.71521690889
Cheese,Chocolate Outer,Lemon,Mixed Berry,Citrine,Dandy's Candies,2010-02-01,23740.77747689524
Butter,Candy Outer,Ginger Lime,Vanilla,Burgundy,Dandy's Candies,2010-02-01,11245.370521858435
Sponge,Chocolate Outer,Lemon Bar,Black Currant,Burgundy,Dandy's Candies,2010-02-01,9989.29544774167
Pound,Chocolate Outer,Lemon,Dill Pickle,Slate,Dandy's Candies,2010-02-01,4627.785719047315
Chiffon,Candy Outer,Caramel Cream,Dill Pickle,Citrine,Dandy's Candies,2010-02-01,12349.988217019754
Butter,Jelly Filled,Cheesecake,Pear,Olive,Dandy's Candies,2010-02-01,11360.653346182655
Pound,Candy Outer,Apricot,Toffee,Olive,Dandy's Candies,2010-02-01,4872.47345236662
Tiramisu,Chocolate Outer,Wild Cherry Cream,Tangerine,Opal,Dandy's Candies,2010-02-01,17434.059115223383
Cheese,Chocolate Outer,Coconut,Black Currant,Citrine,Dandy's Candies,2010-02-01,11101.093623116683
Butter,Chocolate Outer,Butter Milk,Banana,Olive,Dandy's Candies,2010-02-01,12774.713748217082
Chiffon,Chocolate Outer,Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2010-02-01,5614.544375625782
Pound,Jelly Filled,Gingersnap,Kiwi,Slate,Bertie Bott,2010-02-01,16764.548321412305
Sponge,Jelly Filled,Orange Pineapple	P,Toffee,Burgundy,Bertie Bott,2010-02-01,7244.07263990746
Sponge,Candy Outer,Amaretto,Mango,Opal,Bertie Bott,2010-02-01,23829.75744879498
Butter,Jelly Filled,Apricot,Hazelnut,Amethyst,Bertie Bott,2010-02-01,22237.685166305644
Sponge,Chocolate Outer,Black Licorice,Black Currant,Burgundy,Bertie Bott,2010-02-01,18561.875045634828
Chiffon,Chocolate Outer,Sour,Tutti Frutti,Amethyst,Bertie Bott,2010-02-01,12207.913302207196
Sponge,Chocolate Outer,Lemon Bar,Lemon,Taupe,Bertie Bott,2010-02-01,8571.440020703021
Sponge,Candy Outer,Sassafras,Tangerine,White,Bertie Bott,2010-02-01,11131.527374647438
Butter,Chocolate Outer,Vanilla,Papaya,Amethyst,Bertie Bott,2010-02-01,21336.266577756916
Pound,Candy Outer,Wintergreen,Toffee,Citrine,Bertie Bott,2010-02-01,15190.335913788538
Cheese,Jelly Filled,Lemon Bar,Hazelnut,Citrine,Bertie Bott,2010-02-01,10591.968048294759
Chiffon,Chocolate Outer,Kettle Corn,Rock and Rye,Black,Bertie Bott,2010-02-01,13433.706099999821
Tiramisu,Jelly Filled,Butter Toffee,Butter Rum,Amethyst,Bertie Bott,2010-02-01,20450.76747505102
Chiffon,Jelly Filled,Cheesecake,Mojito,White,Bertie Bott,2010-02-01,4947.596899249824
Pound,Chocolate Outer,Pecan,Ginger Beer,Citrine,Bertie Bott,2010-02-01,11313.540156718265
Cheese,Candy Outer,Cream Soda,Ginger Beer,Taupe,Bertie Bott,2010-02-01,10628.643460267189
Pound,Chocolate Outer,Chocolate,Apricot,Teal,Bertie Bott,2010-02-01,12886.289010654247
Pound,Candy Outer,Creme de Menthe,Banana,Black,Bertie Bott,2010-02-01,21839.302802053597
Butter,Jelly Filled,Lemon Custard,Mango,Opal,Bertie Bott,2010-02-01,19237.151668004983
Tiramisu,Chocolate Outer,Lemon,Pear,Amethyst,Bertie Bott,2010-02-01,5650.684650346505
Cheese,Jelly Filled,Watermelon,Pear,Teal,Bertie Bott,2010-02-01,18637.584117958413
Pound,Candy Outer,Butter Toffee,Mojito,Taupe,Bertie Bott,2010-02-01,18143.931505829973
Sponge,Chocolate Outer,Toasted Coconut,Mojito,Amethyst,Bertie Bott,2010-02-01,8842.174007031883
Sponge,Chocolate Outer,Coffee,Papaya,White,Bertie Bott,2010-02-01,12413.346595972143
Pound,Jelly Filled,Black Licorice,Black Cherry,Teal,Bertie Bott,2010-02-01,5229.111808166126
Butter,Chocolate Outer,Spice,Black Cherry,Tiffany,Slugworth,2010-03-01,6651.590755165939
Tiramisu,Candy Outer,Spice,Rock and Rye,Taupe,Slugworth,2010-03-01,6275.449919291178
Sponge,Jelly Filled,Wild Cherry Cream,Wild Cherry Cream,Slate,Slugworth,2010-03-01,5385.093949454437
Sponge,Chocolate Outer,Fruit Punch,Pear,Teal,Slugworth,2010-03-01,1137.8136632416572
Pound,Chocolate Outer,Orange,Cucumber,Taupe,Slugworth,2010-03-01,2169.6234497801747
Butter,Candy Outer,Coconut,Wild Cherry Cream,Taupe,Slugworth,2010-03-01,5312.013779487427
Butter,Chocolate Outer,Irish Cream,Kiwi,Slate,Slugworth,2010-03-01,2615.7209646377423
Cheese,Jelly Filled,Dill Pickle,Peppermint,Teal,Slugworth,2010-03-01,1667.3377336289632
Chiffon,Candy Outer,Coconut,Kiwi,White,Slugworth,2010-03-01,6051.9300336149545
Butter,Candy Outer,Horchata,Cucumber,Tiffany,Slugworth,2010-03-01,5929.054250067506
Butter,Jelly Filled,Ginger Ale,Fuzzy Navel,Olive,Slugworth,2010-03-01,2693.3021654569357
Cheese,Jelly Filled,Lemon,Pear,Black,Slugworth,2010-03-01,3196.985963999437
Cheese,Chocolate Outer,Chocolate,Fuzzy Navel,Rose,Slugworth,2010-03-01,1353.0415645398518
Tiramisu,Candy Outer,Chocolate Mint,Fuzzy Navel,Amethyst,Slugworth,2010-03-01,5951.371734292087
Sponge,Chocolate Outer,Vanilla,Black Cherry,Slate,Slugworth,2010-03-01,4280.91136897301
Chiffon,Jelly Filled,Plum,Banana,Olive,Slugworth,2010-03-01,2705.1243549117344
Tiramisu,Candy Outer,Bavarian Cream,Butter Rum,Rose,Slugworth,2010-03-01,7669.182511616046
Sponge,Jelly Filled,Cherry Cola,Vanilla,Rose,Slugworth,2010-03-01,5746.760771913307
Sponge,Chocolate Outer,Cheesecake,Mojito,Amethyst,Slugworth,2010-03-01,6321.40163546814
Cheese,Candy Outer,Kettle Corn,Toffee,Opal,Slugworth,2010-03-01,1509.9156707207649
Butter,Candy Outer,Orange Pineapple	P,Dill Pickle,Slate,Slugworth,2010-03-01,2456.041184330892
Sponge,Jelly Filled,Sassafras,Black Cherry,Amethyst,Slugworth,2010-03-01,1809.9291019404482
Chiffon,Jelly Filled,Chocolate,Black Currant,Rose,Slugworth,2010-03-01,3819.5436574255464
Tiramisu,Candy Outer,Orange Pineapple	P,Apple,Rose,Slugworth,2010-03-01,2269.0094809935263
Butter,Chocolate Outer,Watermelon,Toffee,Teal,Slugworth,2010-03-01,1211.0639193000789
Chiffon,Jelly Filled,Lemon Bar,Apple,Tiffany,Perk-a-Cola,2010-03-01,8879.734125290834
Tiramisu,Jelly Filled,Vanilla,Tutti Frutti,Rose,Perk-a-Cola,2010-03-01,17747.041440765206
Cheese,Candy Outer,Pink Lemonade,Fuzzy Navel,Opal,Perk-a-Cola,2010-03-01,7235.287874858077
Tiramisu,Candy Outer,Gingersnap,Black Cherry,Black,Perk-a-Cola,2010-03-01,3959.720476114427
Cheese,Jelly Filled,Orange Brandy,Black Currant,Citrine,Perk-a-Cola,2010-03-01,12631.483628674578
Cheese,Jelly Filled,Dill Pickle,Passion Fruit,Rose,Perk-a-Cola,2010-03-01,22753.754887921878
Butter,Jelly Filled,Pink Lemonade,Kiwi,Opal,Perk-a-Cola,2010-03-01,14491.74178707076
Tiramisu,Jelly Filled,Pink Lemonade,Mango,Olive,Perk-a-Cola,2010-03-01,19030.38741663562
Sponge,Chocolate Outer,Dill Pickle,Tangerine,Amethyst,Perk-a-Cola,2010-03-01,4265.8239524721685
Sponge,Chocolate Outer,Fruit Punch,Ginger Beer,White,Perk-a-Cola,2010-03-01,5651.939027644921
Pound,Candy Outer,Cheesecake,Cucumber,Burgundy,Perk-a-Cola,2010-03-01,2397.886966516779
Chiffon,Chocolate Outer,Cherry Cream Spice,Whipped Cream,Black,Perk-a-Cola,2010-03-01,9105.566757451234
Butter,Chocolate Outer,Plum,Fuzzy Navel,Taupe,Perk-a-Cola,2010-03-01,19385.30630017348
Cheese,Jelly Filled,Vanilla,Tutti Frutti,White,Perk-a-Cola,2010-03-01,3629.950026516653
Butter,Jelly Filled,Wintergreen,Wild Cherry Cream,Slate,Perk-a-Cola,2010-03-01,12967.824258627894
Butter,Candy Outer,Watermelon,Dill Pickle,Amethyst,Perk-a-Cola,2010-03-01,7607.638577434774
Chiffon,Chocolate Outer,Ginger Lime,Egg Nog,Citrine,Perk-a-Cola,2010-03-01,19917.748356568274
Chiffon,Jelly Filled,Chocolate Mint,Whipped Cream,Amethyst,Perk-a-Cola,2010-03-01,4665.800739917293
Sponge,Chocolate Outer,Spice,Banana,White,Perk-a-Cola,2010-03-01,4486.008191002743
Cheese,Jelly Filled,Horchata,Tutti Frutti,Olive,Perk-a-Cola,2010-03-01,4202.866163693404
Sponge,Jelly Filled,Acai Berry,Rum,Slate,Perk-a-Cola,2010-03-01,8801.929174117005
Butter,Jelly Filled,Orange,Passion Fruit,Slate,Perk-a-Cola,2010-03-01,20941.965711527155
Chiffon,Candy Outer,Irish Cream,Hazelnut,White,Perk-a-Cola,2010-03-01,4899.445204755379
Cheese,Chocolate Outer,Birch Beer,Apple,Olive,Perk-a-Cola,2010-03-01,10167.384553554997
Butter,Chocolate Outer,Chocolate Mint,Papaya,Amethyst,Perk-a-Cola,2010-03-01,16680.8345258374
Butter,Candy Outer,Amaretto,Ginger Beer,Amethyst,Fickelgruber,2010-03-01,1392.3174694568895
Butter,Jelly Filled,Coconut,Rum,White,Fickelgruber,2010-03-01,3122.3179145356535
Chiffon,Jelly Filled,Orange Pineapple	P,Papaya,Olive,Fickelgruber,2010-03-01,6301.879639355633
Sponge,Jelly Filled,Acai Berry,Fuzzy Navel,Citrine,Fickelgruber,2010-03-01,5391.740337529986
Chiffon,Candy Outer,Acai Berry,Lemon,Olive,Fickelgruber,2010-03-01,1765.1998206881867
Tiramisu,Chocolate Outer,Pink Lemonade,Mojito,Opal,Fickelgruber,2010-03-01,3774.088129082545
Chiffon,Candy Outer,Sassafras,Lemon,Burgundy,Fickelgruber,2010-03-01,556.89152000689
Sponge,Candy Outer,Vanilla,Rum,Opal,Fickelgruber,2010-03-01,3960.2575912448083
Chiffon,Candy Outer,Pecan,Ginger Beer,Slate,Fickelgruber,2010-03-01,5948.964394683186
Cheese,Jelly Filled,Pink Lemonade,Apple,White,Fickelgruber,2010-03-01,741.3674092449745
Cheese,Chocolate Outer,Orange Pineapple	P,Banana,White,Fickelgruber,2010-03-01,3361.978273235349
Cheese,Chocolate Outer,Wintergreen,Rum,Opal,Fickelgruber,2010-03-01,5299.788313882665
Chiffon,Candy Outer,Spice,Hazelnut,Olive,Fickelgruber,2010-03-01,3261.4581284396754
Butter,Jelly Filled,Wild Cherry Cream,Kiwi,White,Fickelgruber,2010-03-01,3289.2132306555245
Butter,Candy Outer,Coffee,Apple,Burgundy,Fickelgruber,2010-03-01,3733.7530934328915
Pound,Candy Outer,Watermelon,Egg Nog,Burgundy,Fickelgruber,2010-03-01,2747.0690917403335
Sponge,Jelly Filled,Kettle Corn,Butter Rum,Olive,Fickelgruber,2010-03-01,1295.4735826420012
Pound,Jelly Filled,Lemon Bar,Black Currant,Slate,Fickelgruber,2010-03-01,4671.628873626055
Tiramisu,Chocolate Outer,Dill Pickle,Rum,Black,Fickelgruber,2010-03-01,3141.454352901339
Chiffon,Chocolate Outer,Kettle Corn,Mixed Berry,Rose,Fickelgruber,2010-03-01,3901.7427553454463
Pound,Candy Outer,Apricot,Banana,Teal,Fickelgruber,2010-03-01,4042.8459401211126
Cheese,Candy Outer,Butter Toffee,Hazelnut,Black,Fickelgruber,2010-03-01,4801.328614003157
Chiffon,Chocolate Outer,Lemon,Cucumber,Tiffany,Fickelgruber,2010-03-01,1554.5145553895125
Tiramisu,Candy Outer,Gingersnap,Butter Rum,Tiffany,Fickelgruber,2010-03-01,4461.483153257071
Cheese,Jelly Filled,Ginger Ale,Rum,Opal,Fickelgruber,2010-03-01,793.2270372949595
Pound,Jelly Filled,Margarita,Papaya,White,Zebrabar,2010-03-01,1650.3892657274764
Sponge,Chocolate Outer,Pecan,Wild Cherry Cream,Black,Zebrabar,2010-03-01,1183.5581283659812
Butter,Chocolate Outer,Orange,Mango,Tiffany,Zebrabar,2010-03-01,2031.2152812065215
Chiffon,Jelly Filled,Irish Cream,Apricot,Amethyst,Zebrabar,2010-03-01,980.9862156883761
Sponge,Candy Outer,Caramel Cream,Tangerine,Opal,Zebrabar,2010-03-01,3118.9858803811526
Pound,Jelly Filled,Lemon Bar,Toffee,Slate,Zebrabar,2010-03-01,1091.688666690999
Pound,Jelly Filled,Cherry Cream Spice,Apple,Rose,Zebrabar,2010-03-01,2347.2173649265974
Cheese,Chocolate Outer,Butter Milk,Rum,Teal,Zebrabar,2010-03-01,4410.931235904732
Tiramisu,Jelly Filled,Lemon Custard,Banana,Teal,Zebrabar,2010-03-01,3999.788831494288
Pound,Jelly Filled,Grand Mariner,Mixed Berry,Olive,Zebrabar,2010-03-01,2924.475704383485
Pound,Candy Outer,Cream Soda,Black Currant,Opal,Zebrabar,2010-03-01,946.9352284352759
Tiramisu,Chocolate Outer,Kettle Corn,Butter Rum,Citrine,Zebrabar,2010-03-01,1308.2624484800824
Tiramisu,Jelly Filled,Wild Cherry Cream,Mixed Berry,Citrine,Zebrabar,2010-03-01,1209.7660665388332
Tiramisu,Chocolate Outer,Bavarian Cream,Rum,Olive,Zebrabar,2010-03-01,2292.4456483350814
Tiramisu,Jelly Filled,Lemon Bar,Vanilla,Amethyst,Zebrabar,2010-03-01,4021.5891687885855
Cheese,Chocolate Outer,Watermelon,Black Currant,Teal,Zebrabar,2010-03-01,1524.9903920414245
Sponge,Candy Outer,Butter Milk,Hazelnut,Rose,Zebrabar,2010-03-01,417.56869613397
Butter,Jelly Filled,Irish Cream,Tangerine,Opal,Zebrabar,2010-03-01,3817.1149359045717
Pound,Candy Outer,Dill Pickle,Rock and Rye,Slate,Zebrabar,2010-03-01,807.1712580757746
Sponge,Chocolate Outer,Wintergreen,Ginger Beer,Slate,Zebrabar,2010-03-01,3296.456257811462
Butter,Jelly Filled,Fruit Punch,Papaya,Opal,Zebrabar,2010-03-01,4125.895589662294
Butter,Candy Outer,Toasted Coconut,Rock and Rye,Teal,Zebrabar,2010-03-01,1462.7157363345502
Chiffon,Candy Outer,Sassafras,Black Currant,Black,Zebrabar,2010-03-01,3598.9733452899914
Chiffon,Jelly Filled,Cherry Cola,Apricot,Tiffany,Zebrabar,2010-03-01,3982.667311407843
Cheese,Candy Outer,Doughnut,Mango,Slate,Zebrabar,2010-03-01,4116.2024687232315
Cheese,Chocolate Outer,Bavarian Cream,Papaya,Olive,Dandy's Candies,2010-03-01,21444.01399647322
Cheese,Candy Outer,Wild Cherry Cream,Kiwi,Burgundy,Dandy's Candies,2010-03-01,19608.34876903975
Sponge,Chocolate Outer,Apricot,Banana,Slate,Dandy's Candies,2010-03-01,16040.384226137028
Chiffon,Jelly Filled,Raspberry Ginger Ale,Mixed Berry,Taupe,Dandy's Candies,2010-03-01,25560.44610375291
Sponge,Jelly Filled,Chocolate,Egg Nog,Olive,Dandy's Candies,2010-03-01,19421.608980485453
Chiffon,Jelly Filled,Kettle Corn,Hazelnut,Rose,Dandy's Candies,2010-03-01,32084.71509253972
Chiffon,Jelly Filled,Wintergreen,Apple,Slate,Dandy's Candies,2010-03-01,18808.685447933614
Chiffon,Chocolate Outer,Blueberry,Pear,Citrine,Dandy's Candies,2010-03-01,27038.613558549303
Pound,Candy Outer,Lemon,Wild Cherry Cream,White,Dandy's Candies,2010-03-01,21518.26608834505
Tiramisu,Chocolate Outer,Toasted Coconut,Vanilla,Citrine,Dandy's Candies,2010-03-01,28855.955392975164
Pound,Jelly Filled,Doughnut,Black Cherry,Rose,Dandy's Candies,2010-03-01,25321.229106166815
Butter,Chocolate Outer,Raspberry Ginger Ale,Apple,Olive,Dandy's Candies,2010-03-01,11473.340616616135
Cheese,Jelly Filled,Vanilla,Egg Nog,Tiffany,Dandy's Candies,2010-03-01,13079.687979708646
Sponge,Candy Outer,Cheesecake,Hazelnut,Black,Dandy's Candies,2010-03-01,14710.848108142307
Cheese,Chocolate Outer,Lemon,Mixed Berry,Citrine,Dandy's Candies,2010-03-01,26967.86127025412
Butter,Candy Outer,Ginger Lime,Vanilla,Burgundy,Dandy's Candies,2010-03-01,21651.71017954511
Sponge,Chocolate Outer,Lemon Bar,Black Currant,Burgundy,Dandy's Candies,2010-03-01,12086.441601935447
Pound,Chocolate Outer,Lemon,Dill Pickle,Slate,Dandy's Candies,2010-03-01,9811.479248527172
Chiffon,Candy Outer,Caramel Cream,Dill Pickle,Citrine,Dandy's Candies,2010-03-01,19402.410772166735
Butter,Jelly Filled,Cheesecake,Pear,Olive,Dandy's Candies,2010-03-01,14251.011689766665
Pound,Candy Outer,Apricot,Toffee,Olive,Dandy's Candies,2010-03-01,7287.385679605179
Tiramisu,Chocolate Outer,Wild Cherry Cream,Tangerine,Opal,Dandy's Candies,2010-03-01,33443.64279888448
Cheese,Chocolate Outer,Coconut,Black Currant,Citrine,Dandy's Candies,2010-03-01,20925.126910820472
Butter,Chocolate Outer,Butter Milk,Banana,Olive,Dandy's Candies,2010-03-01,14662.839541252653
Chiffon,Chocolate Outer,Pecan,Wild Cherry Cream,Taupe,Dandy's Candies,2010-03-01,6286.693315387547
Pound,Jelly Filled,Gingersnap,Kiwi,Slate,Bertie Bott,2010-03-01,20201.18053017054
Sponge,Jelly Filled,Orange Pineapple	P,Toffee,Burgundy,Bertie Bott,2010-03-01,9679.030023438168
Sponge,Candy Outer,Amaretto,Mango,Opal,Bertie Bott,2010-03-01,22570.01173227665
Butter,Jelly Filled,Apricot,Hazelnut,Amethyst,Bertie Bott,2010-03-01,20497.303031179727
Sponge,Chocolate Outer,Black Licorice,Black Currant,Burgundy,Bertie Bott,2010-03-01,18423.743845369365
Chiffon,Chocolate Outer,Sour,Tutti Frutti,Amethyst,Bertie Bott,2010-03-01,12897.339752979819
Sponge,Chocolate Outer,Lemon Bar,Lemon,Taupe,Bertie Bott,2010-03-01,10257.795358175057
Sponge,Candy Outer,Sassafras,Tangerine,White,Bertie Bott,2010-03-01,8317.52418618583
Butter,Chocolate Outer,Vanilla,Papaya,Amethyst,Bertie Bott,2010-03-01,25556.118224840055
Pound,Candy Outer,Wintergreen,Toffee,Citrine,Bertie Bott,2010-03-01,18370.26549549309
Cheese,Jelly Filled,Lemon Bar,Hazelnut,Citrine,Bertie Bott,2010-03-01,8584.134307343498
Chiffon,Chocolate Outer,Kettle Corn,Rock and Rye,Black,Bertie Bott,2010-03-01,12869.48324136052
Tiramisu,Jelly Filled,Butter Toffee,Butter Rum,Amethyst,Bertie Bott,2010-03-01,22681.864760833418
Chiffon,Jelly Filled,Cheesecake,Mojito,White,Bertie Bott,2010-03-01,7248.3845462094405
Pound,Chocolate Outer,Pecan,Ginger Beer,Citrine,Bertie Bott,2010-03-01,10074.86709345341
Cheese,Candy Outer,Cream Soda,Ginger Beer,Taupe,Bertie Bott,2010-03-01,11030.142212931909
Pound,Chocolate Outer,Chocolate,Apricot,Teal,Bertie Bott,2010-03-01,13315.170269649489
Pound,Candy Outer,Creme de Menthe,Banana,Black,Bertie Bott,2010-03-01,23220.084265600577
Butter,Jelly Filled,Lemon Custard,Mango,Opal,Bertie Bott,2010-03-01,21068.66869201683
Tiramisu,Chocolate Outer,Lemon,Pear,Amethyst,Bertie Bott,2010-03-01,9176.699393223496
Cheese,Jelly Filled,Watermelon,Pear,Teal,Bertie Bott,2010-03-01,15480.140921810356
Pound,Candy Outer,Butter Toffee,Mojito,Taupe,Bertie Bott,2010-03-01,18242.51963293827
Sponge,Chocolate Outer,Toasted Coconut,Mojito,Amethyst,Bertie Bott,2010-03-01,9601.045188590373
Sponge,Chocolate Outer,Coffee,Papaya,White,Bertie Bott,2010-03-01,11499.668367995155
Pound,Jelly Filled,Black Licorice,Black Cherry,Teal,Bertie Bott,2010-03-01,7872.821933858051
Butter,Chocolate Outer,Spice,Black Cherry,Tiffany,Slugworth,2010-04-01,10500.326868123615
Tiramisu,Candy Outer,Spice,Rock and Rye,Taupe,Slugworth,2010-04-01,9664.292413923298
Sponge,Jelly Filled,Wild Cherry Cream,Wild Cherry Cream,Slate,Slugworth,2010-04-01,8237.98046566717
Sponge,Chocolate Outer,Fruit Punch,Pear,Teal,Slugworth,2010-04-01,1354.2302204278903
Pound,Chocolate Outer,Orange,Cucumber,Taupe,Slugworth,2010-04-01,3968.500824651476
Butter,Candy Outer,Coconut,Wild Cherry Cream,Taupe,Slugworth,2010-04-01,6508.013045633207
Butter,Chocolate Outer,Irish Cream,Kiwi,Slate,Slugworth,2010-04-01,3244.5739088458395
Cheese,Jelly Filled,Dill Pickle,Peppermint,Teal,Slugworth,2010-04-01,3284.161506452416
Chiffon,Candy Outer,Coconut,Kiwi,White,Slugworth,2010-04-01,12315.256511890442
Butter,Candy Outer,Horchata,Cucumber,Tiffany,Slugworth,2010-04-01,6773.710598529243
Butter,Jelly Filled,Ginger Ale,Fuzzy Navel,Olive,Slugworth,2010-04-01,5407.196406812352
Cheese,Jelly Filled,Lemon,Pear,Black,Slugworth,2010-04-01,4132.4644853546315
Cheese,Chocolate Outer,Chocolate,Fuzzy Navel,Rose,Slugworth,2010-04-01,2229.5702648473903
Tiramisu,Candy Outer,Chocolate Mint,Fuzzy Navel,Amethyst,Slugworth,2010-04-01,11806.835656713663
Sponge,Chocolate Outer,Vanilla,Black Cherry,Slate,Slugworth,2010-04-01,8500.51295001007
Chiffon,Jelly Filled,Plum,Banana,Olive,Slugworth,2010-04-01,5110.224746836127
Tiramisu,Candy Outer,Bavarian Cream,Butter Rum,Rose,Slugworth,2010-04-01,8769.891975597564
Sponge,Jelly Filled,Cherry Cola,Vanilla,Rose,Slugworth,2010-04-01,8638.13446005804
Sponge,Chocolate Outer,Cheesecake,Mojito,Amethyst,Slugworth,2010-04-01,12385.658020228566
Cheese,Candy Outer,Kettle Corn,Toffee,Opal,Slugworth,2010-04-01,2348.5784668344486
Butter,Candy Outer,Orange Pineapple	P,Dill Pickle,Slate,Slugworth,2010-04-01,4232.440243904778
Sponge,Jelly Filled,Sassafras,Black Cherry,Amethyst,Slugworth,2010-04-01,3434.321202090863
Chiffon,Jelly Filled,Chocolate,Black Currant,Rose,Slugworth,2010-04-01,6135.171822501388
Tiramisu,Candy Outer,Orange Pineapple	P,Apple,Rose,Slugworth,2010-04-01,2577.043374102133
Butter,Chocolate Outer,Watermelon,Toffee,Teal,Slugworth,2010-04-01,2692.322516438431
Chiffon,Jelly Filled,Lemon Bar,Apple,Tiffany,Perk-a-Cola,2010-04-01,9457.412821207814
Tiramisu,Jelly Filled,Vanilla,Tutti Frutti,Rose,Perk-a-Cola,2010-04-01,17624.112934025154
Cheese,Candy Outer,Pink Lemonade,Fuzzy Navel,Opal,Perk-a-Cola,2010-04-01,7559.968831026008
Tiramisu,Candy Outer,Gingersnap,Black Cherry,Black,Perk-a-Cola,2010-04-01,3885.8905700490664
Cheese,Jelly Filled,Orange Brandy,Black Currant,Citrine,Perk-a-Cola,2010-04-01,12914.90727894835
Cheese,Jelly Filled,Dill Pickle,Passion Fruit,Rose,Perk-a-Cola,2010-04-01,22685.072095445063
Butter,Jelly Filled,Pink Lemonade,Kiwi,Opal,Perk-a-Cola,2010-04-01,13932.718337551023
Tiramisu,Jelly Filled,Pink Lemonade,Mango,Olive,Perk-a-Cola,2010-04-01,18789.711202393803
Sponge,Chocolate Outer,Dill Pickle,Tangerine,Amethyst,Perk-a-Cola,2010-04-01,4046.712779009334
Sponge,Chocolate Outer,Fruit Punch,Ginger Beer,White,Perk-a-Cola,2010-04-01,6727.217862387359
Pound,Candy Outer,Cheesecake,Cucumber,Burgundy,Perk-a-Cola,2010-04-01,2736.682050740449
Chiffon,Chocolate Outer,Cherry Cream Spice,Whipped Cream,Black,Perk-a-Cola,2010-04-01,8310.973238511828
Butter,Chocolate Outer,Plum,Fuzzy Navel,Taupe,Perk-a-Cola,2010-04-01,19461.543623940568
Cheese,Jelly Filled,Vanilla,Tutti Frutti,White,Perk-a-Cola,2010-04-01,3563.181844318465
Butter,Jelly Filled,Wintergreen,Wild Cherry Cream,Slate,Perk-a-Cola,2010-04-01,12746.557134727802
Butter,Candy Outer,Watermelon,Dill Pickle,Amethyst,Perk-a-Cola,2010-04-01,7276.162469412699
Chiffon,Chocolate Outer,Ginger Lime,Egg Nog,Citrine,Perk-a-Cola,2010-04-01,19520.730779119192
Chiffon,Jelly Filled,Chocolate Mint,Whipped Cream,Amethyst,Perk-a-Cola,2010-04-01,4414.815544782323
Sponge,Chocolate Outer,Spice,Banana,White,Perk-a-Cola,2010-04-01,4601.425133995865
Cheese,Jelly Filled,Horchata,Tutti Frutti,Olive,Perk-a-Cola,2010-04-01,3924.2998843961605
Sponge,Jelly Filled,Acai Berry,Rum,Slate,Perk-a-Cola,2010-04-01,9606.95306988843
Butter,Jelly Filled,Orange,Passion Fruit,Slate,Perk-a-Cola,2010-04-01,21365.44553773033
Chiffon,Candy Outer,Irish Cream,Hazelnut,White,Perk-a-Cola,2010-04-01,5682.493439261439
Cheese,Chocolate Outer,Birch Beer,Apple,Olive,Perk-a-Cola,2010-04-01,10402.926443686336
Butter,Chocolate Outer,Chocolate Mint,Papaya,Amethyst,Perk-a-Cola,2010-04-01,17122.49925274836
Butter,Candy Outer,Amaretto,Ginger Beer,Amethyst,Fickelgruber,2010-04-01,1243.9303920825812
